Date,Open,High,Low,Close,Volume
2000-01-05,2.8085,2.8085,2.8085,2.8085,9403
2000-01-06,2.8085,2.8085,2.8085,2.8085,4363
2000-01-07,2.7772,2.7772,2.7772,2.7772,3818
2000-01-10,2.9778,2.9778,2.9778,2.9778,14075
2000-01-11,2.8587,2.8587,2.8587,2.8587,18198
2000-01-12,2.9151,2.9151,2.9151,2.9151,1860
2000-01-13,2.9088,2.9088,2.9088,2.9088,4504
2000-01-14,2.9778,2.9778,2.9778,2.9778,19926
2000-01-17,2.9778,2.9778,2.9778,2.9778,10638
2000-01-18,2.9715,2.9715,2.9715,2.9715,12587
2000-01-19,2.9653,2.9653,2.9653,2.9653,10621
2000-01-20,2.8023,2.8023,2.8023,2.8023,8234
2000-01-21,2.8023,2.8023,2.8023,2.8023,2635
2000-01-24,2.8524,2.8524,2.8524,2.8524,3140
2000-01-25,2.6956,2.6956,2.6956,2.6956,6655
2000-01-26,2.752,2.752,2.752,2.752,4098
2000-01-27,2.7334,2.7334,2.7334,2.7334,8893
2000-01-28,2.7959,2.7959,2.7959,2.7959,5310
2000-01-31,2.7959,2.7959,2.7959,2.7959,6914
2000-02-01,2.9151,2.9151,2.9151,2.9151,4683
2000-02-02,2.9778,2.9778,2.9778,2.9778,24802
2000-02-03,3.097,3.097,3.097,3.097,16192
2000-02-04,3.2159,3.2159,3.2159,3.2159,10765
2000-02-07,3.2159,3.2159,3.2159,3.2159,22973
2000-02-08,3.2787,3.2787,3.2787,3.2787,16242
2000-02-09,3.31,3.31,3.31,3.31,24235
2000-02-10,3.1597,3.1597,3.1597,3.1597,8957
2000-02-11,3.0341,3.0341,3.0341,3.0341,3864
2000-02-14,2.9151,2.9151,2.9151,2.9151,6159
2000-02-15,2.9463,2.9463,2.9463,2.9463,1483
2000-02-16,2.9338,2.9338,2.9338,2.9338,821
2000-02-17,2.9213,2.9213,2.9213,2.9213,2635
2000-02-18,2.9276,2.9276,2.9276,2.9276,2666
2000-02-21,2.8023,2.8023,2.8023,2.8023,23715
2000-02-22,2.8023,2.8023,2.8023,2.8023,2551
2000-02-23,2.7334,2.7334,2.7334,2.7334,4251
2000-02-24,2.7959,2.7959,2.7959,2.7959,3360
2000-02-25,2.6956,2.6956,2.6956,2.6956,4758
2000-02-28,2.6079,2.6079,2.6079,2.6079,8770
2000-02-29,2.6079,2.6079,2.6079,2.6079,6970
2000-03-01,2.6203,2.6203,2.6203,2.6203,2848
2000-03-02,2.6392,2.6392,2.6392,2.6392,12416
2000-03-03,2.7709,2.7709,2.7709,2.7709,5269
2000-03-06,2.7959,2.7959,2.7959,2.7959,9799
2000-03-07,2.8023,2.8023,2.8023,2.8023,7524
2000-03-08,2.6706,2.6706,2.6706,2.6706,5929
2000-03-09,2.7082,2.7082,2.7082,2.7082,9054
2000-03-10,2.8149,2.8149,2.8149,2.8149,18636
2000-03-13,2.8085,2.8085,2.8085,2.8085,9861
2000-03-14,2.752,2.752,2.752,2.752,11609
2000-03-15,2.7082,2.7082,2.7082,2.7082,2391
2000-03-16,2.7082,2.7082,2.7082,2.7082,2201
2000-03-17,2.7646,2.7646,2.7646,2.7646,3785
2000-03-20,2.7019,2.7019,2.7019,2.7019,8572
2000-03-21,2.6642,2.6642,2.6642,2.6642,3818
2000-03-22,2.7334,2.7334,2.7334,2.7334,1090
2000-03-23,2.7959,2.7959,2.7959,2.7959,5105
2000-03-24,2.8085,2.8085,2.8085,2.8085,7170
2000-03-27,2.8524,2.8524,2.8524,2.8524,7433
2000-03-28,2.8712,2.8712,2.8712,2.8712,7585
2000-03-29,2.9151,2.9151,2.9151,2.9151,6586
2000-03-30,2.9151,2.9151,2.9151,2.9151,77
2000-03-31,2.9025,2.9025,2.9025,2.9025,4054
2000-04-03,2.9025,2.9025,2.9025,2.9025,200
2000-04-04,2.7898,2.7898,2.7898,2.7898,13798
2000-04-05,2.9589,2.9589,2.9589,2.9589,11542
2000-04-06,2.9213,2.9213,2.9213,2.9213,3898
2000-04-07,2.984,2.984,2.984,2.984,8588
2000-04-10,2.984,2.984,2.984,2.984,3898
2000-04-11,2.9715,2.9715,2.9715,2.9715,3698
2000-04-12,2.9463,2.9463,2.9463,2.9463,3517
2000-04-13,2.8524,2.8524,2.8524,2.8524,1835
2000-04-14,2.8524,2.8524,2.8524,2.8524,4940
2000-04-17,2.5953,2.5953,2.5953,2.5953,2837
2000-04-18,2.6706,2.6706,2.6706,2.6706,1937
2000-04-19,2.6706,2.6706,2.6706,2.6706,4115
2000-04-20,2.7334,2.7334,2.7334,2.7334,412
2000-04-25,2.7019,2.7019,2.7019,2.7019,1644
2000-04-26,2.7207,2.7207,2.7207,2.7207,3775
2000-04-27,2.7334,2.7334,2.7334,2.7334,3293
2000-04-28,2.821,2.821,2.821,2.821,6128
2000-05-04,3.0341,3.0341,3.0341,3.0341,4095
2000-05-05,3.3414,3.3414,3.3414,3.3414,46931
2000-05-08,3.31,3.31,3.31,3.31,75825
2000-05-09,3.6109,3.6109,3.6109,3.6109,33512
2000-05-10,3.5232,3.5232,3.5232,3.5232,25402
2000-05-11,3.5545,3.5545,3.5545,3.5545,26128
2000-05-12,3.6422,3.6422,3.6422,3.6422,25453
2000-05-15,3.7677,3.7677,3.7677,3.7677,42766
2000-05-16,4.1313,4.1313,4.1313,4.1313,45901
2000-05-17,4.5262,4.5262,4.5262,4.5262,64695
2000-05-18,4.9462,4.9462,4.9462,4.9462,177509
2000-05-19,4.6767,4.6767,4.6767,4.6767,28046
2000-05-22,5.128,5.128,5.128,5.128,48661
2000-05-23,4.9462,4.9462,4.9462,4.9462,52740
2000-05-24,4.7331,4.7331,4.7331,4.7331,29530
2000-05-25,4.6767,4.6767,4.6767,4.6767,26841
2000-05-26,4.2505,4.2505,4.2505,4.2505,27879
2000-05-29,4.0686,4.0686,4.0686,4.0686,22374
2000-05-30,4.2191,4.2191,4.2191,4.2191,49820
2000-05-31,4.4009,4.4009,4.4009,4.4009,58617
2000-06-01,4.4321,4.4321,4.4321,4.4321,19963
2000-06-02,4.4321,4.4321,4.4321,4.4321,9734
2000-06-05,4.2505,4.2505,4.2505,4.2505,13378
2000-06-06,4.2505,4.2505,4.2505,4.2505,18610
2000-06-07,4.1313,4.1313,4.1313,4.1313,16058
2000-06-08,4.2505,4.2505,4.2505,4.2505,3786
2000-06-09,4.1564,4.1564,4.1564,4.1564,12500
2000-06-12,4.1877,4.1877,4.1877,4.1877,4429
2000-06-13,4.1877,4.1877,4.1877,4.1877,4130
2000-06-14,4.1313,4.1313,4.1313,4.1313,7472
2000-06-15,4.1877,4.1877,4.1877,4.1877,9718
2000-06-16,4.2505,4.2505,4.2505,4.2505,13372
2000-06-19,4.2505,4.2505,4.2505,4.2505,13116
2000-06-20,4.3131,4.3131,4.3131,4.3131,16246
2000-06-21,4.5512,4.5512,4.5512,4.5512,11186
2000-06-23,5.0089,5.0089,5.0089,5.0089,41587
2000-06-26,5.3413,5.3413,5.3413,5.3413,57465
2000-06-27,5.617,5.617,5.617,5.617,47268
2000-06-28,5.5857,5.5857,5.5857,5.5857,23239
2000-06-29,6.0119,6.0119,6.0119,6.0119,26895
2000-06-30,6.3128,6.3128,6.3128,6.3128,25561
2000-07-03,6.921,6.921,6.921,6.921,48657
2000-07-04,7.3784,7.3784,7.3784,7.3784,46836
2000-07-05,7.2282,7.2282,7.2282,7.2282,42499
2000-07-06,6.5259,6.5259,6.5259,6.5259,42310
2000-07-07,6.1938,6.1938,6.1938,6.1938,31563
2000-07-10,6.3442,6.3442,6.3442,6.3442,32771
2000-07-11,6.3442,6.3442,6.3442,6.3442,18967
2000-07-12,6.5573,6.5573,6.5573,6.5573,25591
2000-07-13,7.1653,7.1653,7.1653,7.1653,21199
2000-07-14,7.1653,7.1653,7.1653,7.1653,20417
2000-07-17,6.9523,6.9523,6.9523,6.9523,14824
2000-07-18,6.7392,6.7392,6.7392,6.7392,14508
2000-07-19,7.1653,7.1653,7.1653,7.1653,13993
2000-07-20,6.9837,6.9837,6.9837,6.9837,12978
2000-07-21,7.1338,7.1338,7.1338,7.1338,6166
2000-07-24,7.1027,7.1027,7.1027,7.1027,5773
2000-07-25,7.285,7.285,7.285,7.285,33339
2000-07-26,7.774,7.774,7.774,7.774,36434
2000-07-27,8.5318,8.5318,8.5318,8.5318,40778
2000-07-28,8.5948,8.5948,8.5948,8.5948,37229
2000-07-31,7.774,7.774,7.774,7.774,33826
2000-08-01,7.83,7.83,7.83,7.83,26914
2000-08-02,7.0714,7.0714,7.0714,7.0714,21035
2000-08-03,6.3756,6.3756,6.3756,6.3756,48353
2000-08-04,6.5573,6.5573,6.5573,6.5573,35007
2000-08-07,7.1653,7.1653,7.1653,7.1653,47223
2000-08-08,7.1653,7.1653,7.1653,7.1653,35309
2000-08-09,6.9837,6.9837,6.9837,6.9837,25106
2000-08-10,7.285,7.285,7.285,7.285,11835
2000-08-11,7.1027,7.1027,7.1027,7.1027,19534
2000-08-14,6.9837,6.9837,6.9837,6.9837,6039
2000-08-16,6.9837,6.9837,6.9837,6.9837,11844
2000-08-17,6.7077,6.7077,6.7077,6.7077,13731
2000-08-18,6.3128,6.3128,6.3128,6.3128,25677
2000-08-21,6.0746,6.0746,6.0746,6.0746,25210
2000-08-22,5.5857,5.5857,5.5857,5.5857,37594
2000-08-23,5.0403,5.0403,5.0403,5.0403,30956
2000-08-24,4.5512,4.5512,4.5512,4.5512,41023
2000-08-25,4.3131,4.3131,4.3131,4.3131,81281
2000-08-28,4.7331,4.7331,4.7331,4.7331,85283
2000-08-29,4.8585,4.8585,4.8585,4.8585,98737
2000-08-30,4.4949,4.4949,4.4949,4.4949,40878
2000-08-31,4.6139,4.6139,4.6139,4.6139,37502
2000-09-01,4.5512,4.5512,4.5512,4.5512,29912
2000-09-04,4.5512,4.5512,4.5512,4.5512,26420
2000-09-05,4.4949,4.4949,4.4949,4.4949,12484
2000-09-06,4.3131,4.3131,4.3131,4.3131,8743
2000-09-07,4.4321,4.4321,4.4321,4.4321,20005
2000-09-08,4.4949,4.4949,4.4949,4.4949,14244
2000-09-11,4.7331,4.7331,4.7331,4.7331,8360
2000-09-12,4.6139,4.6139,4.6139,4.6139,12704
2000-09-13,4.7081,4.7081,4.7081,4.7081,6511
2000-09-14,4.7081,4.7081,4.7081,4.7081,6695
2000-09-15,4.8585,4.8585,4.8585,4.8585,16495
2000-09-18,4.8272,4.8272,4.8272,4.8272,6419
2000-09-19,4.9775,4.9775,4.9775,4.9775,12962
2000-09-20,5.3413,5.3413,5.3413,5.3413,17048
2000-09-21,5.7361,5.7361,5.7361,5.7361,29216
2000-09-22,5.6797,5.6797,5.6797,5.6797,27296
2000-09-25,5.5857,5.5857,5.5857,5.5857,28173
2000-09-26,5.4039,5.4039,5.4039,5.4039,15310
2000-09-27,4.8898,4.8898,4.8898,4.8898,20306
2000-09-28,4.5512,4.5512,4.5512,4.5512,16159
2000-09-29,4.8585,4.8585,4.8585,4.8585,27164
2000-10-02,5.1594,5.1594,5.1594,5.1594,15630
2000-10-03,5.1906,5.1906,5.1906,5.1906,12422
2000-10-04,5.1594,5.1594,5.1594,5.1594,22487
2000-10-05,4.8585,4.8585,4.8585,4.8585,11801
2000-10-06,5.0403,5.0403,5.0403,5.0403,11197
2000-10-09,4.8585,4.8585,4.8585,4.8585,10565
2000-10-10,4.8585,4.8585,4.8585,4.8585,11652
2000-10-11,5.0403,5.0403,5.0403,5.0403,29413
2000-10-12,5.5229,5.5229,5.5229,5.5229,35172
2000-10-13,6.0119,6.0119,6.0119,6.0119,54223
2000-10-16,5.5857,5.5857,5.5857,5.5857,38373
2000-10-17,5.3413,5.3413,5.3413,5.3413,35723
2000-10-18,4.8585,4.8585,4.8585,4.8585,25092
2000-10-19,4.921,4.921,4.921,4.921,44281
2000-10-20,2.4261,2.4261,2.4261,2.4261,209266
2000-10-23,2.3383,2.3383,2.3383,2.3383,301463
2000-10-24,2.307,2.307,2.307,2.307,138303
2000-10-25,2.2757,2.2757,2.2757,2.2757,74637
2000-10-26,2.0499,2.0499,2.0499,2.0499,48551
2000-10-27,1.8494,1.8494,1.8494,1.8494
2000-10-30,1.6675,1.6675,1.6675,1.6675,43500
2000-10-31,1.5171,1.5171,1.5171,1.5171,170763
2000-11-02,1.6675,1.6675,1.6675,1.6675,57203
2000-11-03,1.8369,1.8369,1.8369,1.8369
2000-11-06,2.0186,2.0186,2.0186,2.0186,67220
2000-11-07,2.1879,2.1879,2.1879,2.1879,256011
2000-11-08,1.9685,1.9685,1.9685,1.9685,48289
2000-11-09,1.7742,1.7742,1.7742,1.7742,70144
2000-11-10,1.9497,1.9497,1.9497,1.9497,16185
2000-11-13,2.0624,2.0624,2.0624,2.0624,65638
2000-11-14,1.8555,1.8555,1.8555,1.8555,12719
2000-11-15,1.8555,1.8555,1.8555,1.8555,51764
2000-11-16,1.8555,1.8555,1.8555,1.8555,17371
2000-11-17,1.7616,1.7616,1.6425,1.7302,18495
2000-11-20,1.7302,1.8118,1.7302,1.793,43113
2000-11-21,1.8118,1.8242,1.7616,1.8242,13452
2000-11-22,1.5799,1.8242,1.5799,1.7805,25086
2000-11-23,1.7177,1.749,1.7177,1.749,10592
2000-11-24,1.7302,1.7302,1.6362,1.6864,26040
2000-11-27,1.6989,1.6989,1.6738,1.6864,17755
2000-11-28,1.6487,1.7177,1.6425,1.7115,7934
2000-11-29,1.6864,1.6989,1.6112,1.6675,12251
2000-11-30,1.6425,1.6675,1.6425,1.6425,6927
2000-12-01,1.5799,1.5923,1.5171,1.5923,14328
2000-12-04,1.5235,1.5485,1.5171,1.5485,11477
2000-12-05,1.5171,1.5171,1.4544,1.4796,12380
2000-12-06,1.398,1.4796,1.3352,1.3415,32568
2000-12-07,1.3352,1.3352,1.2162,1.2475,55107
2000-12-08,1.2351,1.3165,1.2351,1.2726,22534
2000-12-11,1.3854,1.3854,1.2726,1.3604,47318
2000-12-12,1.4043,1.5171,1.398,1.5109,38098
2000-12-13,1.5673,1.5734,1.5109,1.5296,50461
2000-12-14,1.5485,1.5485,1.4982,1.4982,21782
2000-12-15,1.4921,1.5171,1.4544,1.5046,25359
2000-12-18,1.5171,1.5171,1.4607,1.4857,10196
2000-12-19,1.467,1.4857,1.4544,1.4544,18406
2000-12-20,1.4294,1.4356,1.2475,1.4356,14646
2000-12-21,1.4356,1.4356,1.3666,1.3854,7899
2000-12-22,1.2914,1.4419,1.2914,1.4419,20949
2000-12-27,1.5235,1.5359,1.5171,1.5359,25964
2000-12-28,1.6425,1.6425,1.5799,1.5799,27841
2000-12-29,1.6425,1.6425,1.5799,1.6112,34538
2001-01-02,1.5923,1.5923,1.467,1.5485,12993
2001-01-03,1.5609,1.6425,1.5609,1.5923,22549
2001-01-04,1.6299,1.6425,1.586,1.586,30853
2001-01-05,1.5548,1.6174,1.5548,1.5609,4109
2001-01-08,1.5235,1.5799,1.4857,1.5171,12474
2001-01-09,1.5171,1.5171,1.467,1.5171,27108
2001-01-10,1.4796,1.5171,1.4796,1.5171,1644
2001-01-11,1.5485,1.5485,1.5171,1.5171,9507
2001-01-12,1.5235,1.5485,1.5235,1.5235,1067
2001-01-15,1.5609,1.5609,1.5485,1.5548,1237
2001-01-16,1.4356,1.5296,1.4356,1.5296,6675
2001-01-17,1.5109,1.5109,1.4482,1.5109,5544
2001-01-18,1.4419,1.5046,1.4356,1.4419,10025
2001-01-19,1.4294,1.4607,1.4294,1.4607,8436
2001-01-22,1.4921,1.5046,1.4544,1.4857,11525
2001-01-23,1.4857,1.5046,1.4356,1.5046,7836
2001-01-24,1.4857,1.4857,1.4294,1.4482,6923
2001-01-25,1.4356,1.4356,1.4294,1.4356,10578
2001-01-26,1.4294,1.4796,1.4294,1.4796,25376
2001-01-29,1.4732,1.4796,1.467,1.4796,6766
2001-01-30,1.467,1.4921,1.467,1.4921,4857
2001-01-31,1.467,1.4921,1.4544,1.4544,6400
2001-02-01,1.4796,1.4796,1.4796,1.4796,15
2001-02-02,1.4356,1.4857,1.2726,1.4732,4214
2001-02-05,1.398,1.4482,1.398,1.4356,13580
2001-02-06,1.4294,1.4482,1.398,1.4168,3418
2001-02-07,1.4105,1.4419,1.398,1.4294,3666
2001-02-08,1.398,1.4294,1.3415,1.354,5406
2001-02-09,1.4419,1.4419,1.2726,1.3228,19883
2001-02-12,1.3039,1.3165,1.2726,1.2914,10392
2001-02-13,1.3039,1.3352,1.3039,1.3352,22033
2001-02-14,1.354,1.354,1.3479,1.3479,14094
2001-02-15,1.3918,1.3918,1.3352,1.3729,14265
2001-02-16,1.3729,1.3729,1.3165,1.3729,2575
2001-02-19,1.3352,1.3352,1.2788,1.2788,14497
2001-02-20,1.2788,1.2914,1.2788,1.2914,3195
2001-02-21,1.3102,1.3604,1.2538,1.2788,4601
2001-02-22,1.2538,1.2726,1.2538,1.2538,4334
2001-02-23,1.2538,1.2851,1.2538,1.2851,2947
2001-02-26,1.185,1.2475,1.185,1.2475,5851
2001-02-27,1.2726,1.2726,1.2351,1.2664,5901
2001-02-28,1.2162,1.2475,1.185,1.2475,14642
2001-03-01,1.185,1.185,1.1661,1.185,14867
2001-03-02,1.1723,1.1723,1.1347,1.1347,7722
2001-03-05,1.0908,1.1222,0.9717,1.0908,5911
2001-03-06,1.0908,1.0908,1.0845,1.0845,4824
2001-03-07,1.0908,1.0908,0.9717,1.0908,9618
2001-03-08,1.0344,1.0908,1.0344,1.0845,854
2001-03-09,1.0845,1.0845,1.0344,1.0782,7171
2001-03-12,1.0532,1.0594,0.9781,1.0344,25102
2001-03-13,0.7962,0.7962,0.7962,0.7962
2001-03-14,0.6144,0.7271,0.6144,0.6583,570816
2001-03-15,0.652,0.677,0.652,0.6645,196475
2001-03-16,0.6645,0.677,0.652,0.6645,197670
2001-03-19,0.677,0.8337,0.677,0.8337,521510
2001-03-20,0.9466,1.0782,0.8777,0.8777,506192
2001-03-21,0.8777,0.9905,0.8275,0.8715,507808
2001-03-22,0.8651,0.8965,0.7898,0.8087,221589
2001-03-23,0.8526,0.8777,0.8212,0.8464,202963
2001-03-26,0.8526,0.8902,0.8401,0.8526,171340
2001-03-27,0.8651,0.8777,0.8337,0.8715,284267
2001-03-28,0.8715,0.8777,0.8526,0.8777,115221
2001-03-29,0.8464,0.8839,0.8212,0.8401,209757
2001-03-30,0.8401,0.8464,0.8024,0.8212,139490
2001-04-02,0.8401,0.8526,0.8212,0.8337,68825
2001-04-03,0.8087,0.8401,0.8024,0.8212,119542
2001-04-04,0.8212,0.8337,0.8024,0.8212,24347
2001-04-05,0.8212,0.8337,0.8024,0.8275,32974
2001-04-06,0.8337,0.8337,0.8087,0.8212,50387
2001-04-09,0.8087,0.8151,0.7898,0.7898,71875
2001-04-10,0.8151,0.8151,0.7586,0.7772,77891
2001-04-11,0.7836,0.7836,0.7586,0.7712,65659
2001-04-12,0.7647,0.8212,0.7647,0.8151,203541
2001-04-17,0.8151,0.8212,0.7898,0.8087,64052
2001-04-18,0.8087,0.8087,0.7836,0.7898,62467
2001-04-19,0.7712,0.7962,0.7712,0.7836,98874
2001-04-20,0.7712,0.7898,0.7647,0.7836,48173
2001-04-23,0.7836,0.7898,0.7712,0.7772,40976
2001-04-24,0.7647,0.7772,0.7647,0.7772,28243
2001-04-25,0.7772,0.9341,0.7772,0.9341,810988
2001-04-26,0.9404,0.9717,0.8715,0.8715,438501
2001-04-27,0.8651,0.909,0.8464,0.8589,146674
2001-04-30,0.8715,0.8715,0.8401,0.8401,52739
2001-05-02,0.8464,0.8464,0.8212,0.8275,39814
2001-05-04,0.8275,0.8526,0.8275,0.8337,22164
2001-05-07,0.8464,0.8526,0.8151,0.8151,82070
2001-05-08,0.8212,0.8464,0.7962,0.8087,101337
2001-05-09,0.8087,0.8275,0.7962,0.8151,95728
2001-05-10,0.8024,0.8151,0.8024,0.8087,21718
2001-05-11,0.7962,0.8212,0.7962,0.8087,28635
2001-05-14,0.8212,0.8401,0.8212,0.8337,79912
2001-05-15,0.8151,0.8464,0.8151,0.8337,40761
2001-05-16,0.8337,0.8337,0.8087,0.8151,42136
2001-05-17,0.8151,0.8212,0.8087,0.8087,46102
2001-05-18,0.8024,0.8212,0.8024,0.8151,6314
2001-05-21,0.8151,0.8212,0.8087,0.8087,33923
2001-05-22,0.8087,0.8151,0.8024,0.8151,74889
2001-05-23,0.8087,0.8151,0.7962,0.8151,45608
2001-05-24,0.8024,0.8087,0.7962,0.8087,35400
2001-05-25,0.7962,0.8151,0.7962,0.7962,39855
2001-05-28,0.7962,0.8526,0.7898,0.8212,157263
2001-05-29,0.8212,0.8212,0.7962,0.8024,52699
2001-05-30,0.8024,0.8151,0.7898,0.8087,27068
2001-05-31,0.8087,0.8151,0.7836,0.8024,45157
2001-06-01,0.7898,0.8151,0.7898,0.8151,32011
2001-06-04,0.8151,0.8151,0.7962,0.7962,37200
2001-06-05,0.7962,0.8087,0.7898,0.8024,40918
2001-06-06,0.7962,0.8024,0.7772,0.7772,42213
2001-06-07,0.7647,0.7898,0.7647,0.7898,192343
2001-06-08,0.7898,0.7898,0.7647,0.7712,30176
2001-06-11,0.746,0.7647,0.7271,0.7334,57644
2001-06-12,0.7522,0.7522,0.7084,0.721,9728
2001-06-13,0.6959,0.7147,0.6959,0.7084,148190
2001-06-15,0.6959,0.6959,0.6457,0.6457,34238
2001-06-18,0.6395,0.6708,0.6207,0.6708,185716
2001-06-19,0.6395,0.652,0.6269,0.652,106127
2001-06-20,0.6583,0.677,0.6457,0.6457,110733
2001-06-21,0.6645,0.6896,0.6457,0.6834,64231
2001-06-22,0.7084,0.7147,0.677,0.7084,69263
2001-06-25,0.7084,0.7084,0.677,0.7021,44107
2001-06-26,0.6834,0.7084,0.6708,0.677,38270
2001-06-27,0.677,0.677,0.6269,0.6269,70519
2001-06-28,0.6395,0.6395,0.6207,0.6395,66639
2001-06-29,0.6269,0.652,0.6269,0.6331,41554
2001-07-02,0.6207,0.6331,0.6144,0.6331,37801
2001-07-03,0.6395,0.6395,0.6207,0.6395,17640
2001-07-04,0.6269,0.6331,0.5454,0.6082,64217
2001-07-05,0.6082,0.6207,0.6018,0.6082,24090
2001-07-06,0.5893,0.6207,0.5893,0.6207,17911
2001-07-09,0.6269,0.6269,0.6082,0.6269,20987
2001-07-10,0.6331,0.6331,0.5893,0.5893,31728
2001-07-11,0.5893,0.5893,0.558,0.5893,11362
2001-07-12,0.5767,0.583,0.5454,0.5705,87304
2001-07-13,0.5705,0.5705,0.5517,0.5642,36356
2001-07-16,0.5642,0.5642,0.5391,0.5391,48433
2001-07-17,0.5203,0.5391,0.5141,0.5329,34055
2001-07-18,0.5078,0.5267,0.5078,0.5141,34444
2001-07-19,0.5078,0.5893,0.5078,0.558,135428
2001-07-20,0.5517,0.5956,0.5454,0.5517,93370
2001-07-23,0.5454,0.5642,0.5203,0.5517,39360
2001-07-24,0.558,0.558,0.5329,0.5517,11782
2001-07-25,0.558,0.558,0.5141,0.5203,21898
2001-07-26,0.5203,0.5267,0.48273,0.48273,104739
2001-07-27,0.48273,0.5016,0.47021,0.5016,100425
2001-07-30,0.48908,0.5016,0.48273,0.48273,95764
2001-07-31,0.48273,0.48273,0.45132,0.46385,117574
2001-08-01,0.45763,0.46385,0.45132,0.45763,57525
2001-08-02,0.46385,0.47647,0.45763,0.47647,56254
2001-08-03,0.48273,0.48273,0.45763,0.46385,56669
2001-08-06,0.46385,0.47647,0.45763,0.45763,23059
2001-08-07,0.45763,0.47021,0.45763,0.47021,12341
2001-08-08,0.45763,0.47021,0.44511,0.44511,17778
2001-08-09,0.44511,0.45132,0.41371,0.41371,42426
2001-08-10,0.41999,0.41999,0.40743,0.41371,23719
2001-08-13,0.40743,0.40743,0.36361,0.38873,30306
2001-08-14,0.38238,0.39494,0.36361,0.38238,49119
2001-08-16,0.38238,0.39494,0.36983,0.37609,12534
2001-08-17,0.35734,0.37609,0.35105,0.37609,16389
2001-08-20,0.36983,0.38238,0.36361,0.37609,29363
2001-08-21,0.36983,0.37609,0.36361,0.37609,7685
2001-08-22,0.36983,0.38238,0.36361,0.37609,28385
2001-08-23,0.38238,0.38238,0.36983,0.38238,16495
2001-08-24,0.38238,0.40122,0.38238,0.40122,69723
2001-08-27,0.40743,0.40743,0.38873,0.39494,18904
2001-08-28,0.39494,0.39494,0.38873,0.39494,18825
2001-08-29,0.38873,0.40122,0.37609,0.39494,14919
2001-08-30,0.40122,0.48273,0.40122,0.45132,171046
2001-08-31,0.45132,0.46385,0.43259,0.45132,95441
2001-09-03,0.45763,0.47021,0.45132,0.45763,30804
2001-09-04,0.47021,0.49524,0.46385,0.48273,149028
2001-09-05,0.48908,0.48908,0.47647,0.48273,40728
2001-09-06,0.48273,0.48273,0.43259,0.45132,113007
2001-09-07,0.45763,0.45763,0.42627,0.42627,29434
2001-09-10,0.43259,0.43259,0.41371,0.42627,34629
2001-09-11,0.41999,0.44511,0.41999,0.44511,34361
2001-09-12,0.38238,0.41371,0.38238,0.41371,86813
2001-09-13,0.41999,0.41999,0.40122,0.40122,40059
2001-09-14,0.40743,0.40743,0.37609,0.38873,78057
2001-09-17,0.37609,0.39494,0.35734,0.38873,52851
2001-09-18,0.36361,0.39494,0.36361,0.38873,17153
2001-09-19,0.38873,0.41371,0.38873,0.41371,59179
2001-09-20,0.41999,0.41999,0.40122,0.41371,43077
2001-09-21,0.40122,0.40743,0.38873,0.40122,12790
2001-09-24,0.40743,0.41371,0.38873,0.38873,18595
2001-09-25,0.36361,0.40122,0.36361,0.40122,15904
2001-09-26,0.40122,0.40743,0.38873,0.40743,6539
2001-09-27,0.38873,0.38873,0.37609,0.38873,7777
2001-09-28,0.37609,0.37609,0.36983,0.37609,34286
2001-10-01,0.36361,0.38238,0.36361,0.38238,33099
2001-10-02,0.36983,0.37609,0.36361,0.37609,48860
2001-10-03,0.36983,0.37609,0.36361,0.37609,36626
2001-10-04,0.37609,0.37609,0.36983,0.36983,4572
2001-10-05,0.36361,0.40743,0.36361,0.36983,86829
2001-10-08,0.38238,0.38238,0.36361,0.38238,25010
2001-10-09,0.38238,0.38873,0.36983,0.38873,11487
2001-10-10,0.37609,0.40743,0.37609,0.39494,73145
2001-10-11,0.41371,0.43872,0.38873,0.40122,93534
2001-10-12,0.40122,0.40122,0.37609,0.39494,38093
2001-10-15,0.38238,0.38873,0.37609,0.38873,16217
2001-10-16,0.37609,0.47647,0.36983,0.46385,387423
2001-10-17,0.49524,0.5642,0.46385,0.47021,559394
2001-10-18,0.48273,0.48273,0.43259,0.46385,57890
2001-10-19,0.47021,0.47021,0.43259,0.45763,47838
2001-10-22,0.43259,0.48273,0.42627,0.46385,94640
2001-10-23,0.48273,0.48273,0.42627,0.42627,178676
2001-10-24,0.41999,0.43872,0.39494,0.43872,82524
2001-10-25,0.43872,0.47021,0.43259,0.43872,225727
2001-10-26,0.43872,0.47647,0.43872,0.46385,148602
2001-10-29,0.48273,0.5141,0.48273,0.5078,257751
2001-10-30,0.48273,0.5141,0.46385,0.48273,159843
2001-10-31,0.48273,0.49524,0.47647,0.49524,45829
2001-11-02,0.5078,0.5078,0.47021,0.48273,118650
2001-11-05,0.48273,0.48908,0.47021,0.48273,20091
2001-11-06,0.47647,0.48273,0.45763,0.46385,120798
2001-11-07,0.47021,0.47647,0.45763,0.46385,97475
2001-11-08,0.45763,0.48273,0.45763,0.48273,39892
2001-11-09,0.48273,0.48273,0.47647,0.47647,54269
2001-11-12,0.48273,0.48273,0.46385,0.46385,27428
2001-11-13,0.46385,0.48273,0.46385,0.47647,51825
2001-11-14,0.48273,0.48273,0.45763,0.46385,98560
2001-11-15,0.47647,0.47647,0.43872,0.43872,72737
2001-11-16,0.43872,0.46385,0.43872,0.46385,54803
